-15.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-14.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-13.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-12.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-11.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-10.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-9.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-8.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-7.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-6.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-5.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-4.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-3.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-2.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
-1.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
0.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
1.0,[ 1.000  1.000  1.000  1.000 -0.000 -0.000  0.000  0.000]
2.0,[ 1.000  1.000  1.000  1.000  0.000 -0.000  0.000  0.000]
3.0,[ 1.000  1.000  1.000  1.000 -0.000  0.000  0.000  0.000]
4.0,[ 1.000  1.000  1.000  1.000  0.000 -0.000  0.000  0.000]
5.0,[ 1.000  1.000  1.000  1.000 -0.000  0.000  0.000  0.000]
6.0,[ 1.000  1.000  1.000  1.000 -0.000 -0.000 -0.000  0.000]
7.0,[ 1.000  1.000  1.000  1.000  0.000  0.000 -0.000 -0.000]
8.0,[ 1.000  1.000  1.000  1.000 -0.000 -0.000  0.000  0.000]
9.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
10.0,[ 1.000  1.000  1.000  1.000 -0.000  0.000  0.000  0.000]
11.0,[ 1.000  1.000  1.000  1.000 -0.000  0.000 -0.000  0.000]
12.0,[ 1.000  1.000  1.000  1.000  0.000  0.000 -0.000  0.000]
13.0,[ 1.000  1.000  1.000  1.000 -0.000 -0.000  0.000  0.000]
14.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
15.0,[ 1.000  1.000  1.000  1.000 -0.000  0.000 -0.000  0.000]
16.0,[ 1.000  1.000  1.000  1.000 -0.000 -0.000  0.000  0.000]
17.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
18.0,[ 1.000  1.000  1.000  1.000 -0.000 -0.000  0.000  0.000]
19.0,[ 1.000  1.000  1.000  1.000 -0.000  0.000  0.000 -0.000]
20.0,[ 1.000  1.000  1.000  1.000 -0.000  0.000  0.000  0.000]
21.0,[ 1.000  1.000  1.000  1.000  0.000 -0.000 -0.000  0.000]
22.0,[ 1.000  1.000  1.000  1.000  0.000  0.000 -0.000  0.000]
23.0,[ 1.000  1.000  1.000  1.000  0.000  0.000 -0.000 -0.000]
24.0,[ 1.000  1.000  1.000  1.000 -0.000 -0.000 -0.000  0.000]
25.0,[ 1.000  1.000  1.000  1.000 -0.000 -0.000  0.000  0.000]
26.0,[ 1.000  1.000  1.000  1.000  0.000  0.000 -0.000  0.000]
27.0,[ 1.000  1.000  1.000  1.000 -0.000 -0.000 -0.000  0.000]
28.0,[ 1.000  1.000  1.000  1.000  0.000  0.000  0.000  0.000]
29.0,[ 1.000  1.000  1.000  1.000  0.000  0.000 -0.000  0.000]
30.0,[ 1.000  1.000  1.000  1.000  0.000  0.000 -0.000  0.000]
