u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LL1_Km_Sup_to_LL2_Km_Sup
-8.0,73.49580206103622,61.95200955782759,59.227155166228165,71.31399229464793,,
-7.0,73.00330083642456,62.38465994980236,59.699094515598134,70.7855171087036,,
-6.0,72.51420774092448,62.82072194384506,60.17445788029499,70.26025809521474,,
-5.0,72.02853119143549,63.260200890737856,60.65323874029809,69.73823335860132,,
-4.0,71.54627867660653,63.70310126190083,61.13542971463046,69.21946031062006,,
-3.0,71.06745678894964,64.14942659896343,61.621022525798395,68.70395568453048,,
-2.0,70.59207125550375,64.59917946864255,62.11000797312895,68.19173555136484,,
-1.0,70.1201269871368,65.05236140176983,62.60237589442595,67.68281535667595,,
0.0,69.6522263103771,65.48415853768698,63.11180004268073,67.21630718224866,,
1.0,69.24531827449476,66.00246945620133,63.53847337633482,66.64147726937652,,
2.0,68.73817122726469,66.45779797647172,64.08646643770152,66.15068247711112,,
3.0,68.2800040789783,66.92476477372695,64.5922653717615,65.65502942575634,,
4.0,67.82530208613204,67.39514103861225,65.1013719976817,65.16275556108017,,
5.0,67.37408456029114,67.86890262988396,65.61375425543099,64.67389241651246,,
6.0,66.94197482267776,68.3783463477947,66.11378081984927,64.15615072973107,,
7.0,66.4983390156753,68.85856173622385,66.63210463695732,63.674455945304445,,
8.0,66.46962782202098,66.82513346368968,65.06981530221614,63.60760108775848,,
9.0,66.01603293008611,67.30043241920771,65.62754544368482,63.164728628402976,,
10.0,65.58194296393529,67.81154579060232,66.17234228706545,62.69278455771093,,
11.0,67.79451418123521,67.9130921410878,66.30737693191325,65.06443964406996,,
12.0,,64.47275356334411,62.971293969254404,,62.97129396925435,64.47275356334421
13.0,,65.01236913684119,63.54375181294253,,63.543751812942524,65.01236913684124
14.0,,65.55520416804279,64.11914716482181,,64.11914716482178,65.55520416804282
15.0,,66.1012581346233,64.69746740226216,,64.69746740226209,66.10125813462332
16.0,,66.65051603273676,65.27868960369273,,65.2786896036927,66.65051603273673
17.0,,67.20295857978029,65.86278791963704,,65.86278791963697,67.20295857978037
18.0,,67.75856461099623,66.4497352975747,,66.44973529757469,67.75856461099625
19.0,,68.31731182395033,67.03950402075392,,67.03950402075391,68.31731182395033
20.0,,68.87917706498085,67.63206591998954,,67.63206591998957,68.87917706498087
21.0,,69.44413646292202,68.2273924766011,,68.22739247660111,69.44413646292206
22.0,,70.01216550447685,68.82545488352989,,68.82545488352994,70.01216550447683
23.0,,70.5832390848292,69.4262240883866,,69.42622408838675,70.58323908482922
24.0,,71.15733154682485,70.02967082782756,,70.02967082782757,71.15733154682489
25.0,,71.73441671449714,70.63576565733597,,70.63576565733597,71.73441671449717
26.0,,72.3144679236228,71.24447897831138,,71.24447897831138,72.31446792362277
27.0,,72.89745805062662,71.85578106340688,,71.8557810634069,72.89745805062662
28.0,,73.48335954050835,72.469642080607,,72.46964208060713,73.48335954050842
29.0,,74.0721444341459,73.08603211631262,,73.08603211631272,74.07214443414594
30.0,,74.66378439515788,73.70492119758052,,73.70492119758055,74.66378439515788
31.0,,75.2582507364184,74.32627931359998,,74.32627931360004,75.25825073641838
32.0,,75.85551444626552,74.95007643645341,,74.95007643645356,75.85551444626546
33.0,,76.45554621441354,75.576282541188,,75.57628254118801,76.4555462144135
34.0,,77.05831645755947,76.2048676252107,,76.20486762521064,77.05831645755941
35.0,,77.66379534467058,76.8358017270127,,76.8358017270127,77.66379534467049
36.0,,78.27195282192528,77.4690549442276,,77.46905494422755,78.27195282192525
37.0,,78.88275863728416,78.10459745102203,,78.1045974510221,78.88275863728413
38.0,,79.49618236465876,78.74239951482033,,78.74239951482025,79.49618236465875
39.0,,80.1121614167892,79.38181524380539,,79.38181524380545,80.1121614167892
