u,LL0_Kp_Sdown,LL1_Kp_Sdown,LLm2_Kp_Sdown,LL2_Kp_Sdown,LL0_Km_Sdown,LL1_Km_Sdown,LLm2_Km_Sdown,LL2_Km_Sdown,LL0_Kp_Sup,LL1_Kp_Sup,LLm2_Kp_Sup,LL2_Kp_Sup,LL0_Km_Sup,LL1_Km_Sup,LLm2_Km_Sup,LL2_Km_Sup,fermi_energy
-8.0,-34.18267613930063,-24.943649890430386,-54.936350312631085,51.44237149915894,-25.947665651394104,-18.061024806815304,-60.24062580415804,46.68114063284301,0.5336523984609582,5.540597682854163,-53.43095031263105,52.9477714991589,8.768662886367375,12.423222766469168,-58.735225804158055,48.186540632843,-8.763686204177173
-7.0,-33.672793794391694,-24.516649457957715,-54.98120049613037,51.37695944041787,-26.4578342518512,-18.48796168801527,-60.1389154348216,46.687026208209936,1.0435347433698303,5.9675981153268305,-53.47580049613041,52.88235944041788,8.258494285910361,11.996285885269227,-58.63351543482158,48.1924262082099,-8.722213472322721
-6.0,-33.16286406193267,-24.089629357649603,-55.029454895812975,51.31497530993211,-26.968008163532655,-18.91492281106204,-60.04044515665942,46.696299466925936,1.5534644758288716,6.394618215634943,-53.52405489581293,52.820375309932096,7.74832037422886,11.569324762222447,-58.53504515665942,48.201699466925966,-8.680729167616585
-5.0,-32.65289091779809,-23.66259281927116,-55.08111023716941,51.25642427908979,-27.478183859465993,-19.34190518584335,-59.94523011254756,46.70896872131716,2.063437619963438,6.821654754013305,-53.57571023716943,52.76182427908982,7.238144678295586,11.142342387441172,-58.439830112547575,48.21436872131716,-8.639233782939955
-4.0,-32.14287831151762,-23.235543069370767,-55.13616238159574,51.201310594166834,-27.988357770507843,-19.768905789861034,-59.853284720573086,46.725041436473376,2.5734502262439682,7.248704503913764,-53.63076238159571,52.70671059416684,6.727970767253692,10.715341783423408,-58.34788472057311,48.23044143647329,-8.597727781808533
-3.0,-31.632830164994864,-22.808483328721284,-55.19460628826003,51.14963761101362,-28.498526286609113,-20.195921570454235,-59.7646226903994,46.74452417762,3.083498372766646,7.675764244563183,-53.68920628826002,52.65503761101359,6.217802251152451,10.28832600283028,-58.25922269039946,48.24992417762005,-8.556211598843795
-2.0,-31.12275037119875,-22.38141680976757,-55.25643598487337,51.10140782828493,-29.008685758105333,-20.622949447074042,-59.67925704178841,46.76742256274465,3.59357816656276,8.102830763516863,-53.751035984873376,52.606807828284914,5.70764277965625,9.861298126210492,-58.1738570417883,48.27282256274459,-8.51468564025564
-1.0,-30.61264279283405,-21.954346714083183,-55.32164452678866,51.056622939299686,-29.518832497031255,-21.0499863136099,-59.59720014364882,46.79374119932253,4.103685744927466,8.529900859201298,-53.81624452678864,52.56202293929962,5.1974960407302415,9.434261259674571,-58.09180014364884,48.29914119932251,-8.473150284341216
0.0,-30.140224947545278,-21.355292557768355,-55.390223920660986,51.01528392888668,-30.100770558789986,-21.367012176600948,-59.51846380014143,46.82348357822639,4.6450030981324275,9.019114780125928,-53.8848239206609,52.52068392888687,4.684457658121736,9.007394946820689,-58.01306380014153,48.328883578226325,-8.355144729817964
1.0,-29.63241716390663,-21.105607036287314,-55.46216496637758,50.97739126897756,-30.613269326630924,-21.971492503442658,-59.44305943951626,46.85665187058721,5.083911373854945,9.3786405369972,-53.95676496637756,52.48279126897749,4.103059211130613,8.5127550698418,-57.937659439516224,48.36205187058726,-8.50127391257835
