u,LL1_Kp_Sdown_to_LL2_Kp_Sdown,LL1_Km_Sdown_to_LL2_Km_Sdown,LLm2_Kp_Sup_to_LL1_Kp_Sup,LLm2_Km_Sup_to_LL1_Km_Sup,LLm2_Kp_Sdown_to_LL1_Kp_Sdown,LL1_Km_Sup_to_LL2_Km_Sup
-8.0,76.38602138958933,64.74216543965832,58.97154799548521,71.15844857062723,,
-7.0,75.89360889837559,65.1749878962252,59.44339861145724,70.6298013200908,,
-6.0,75.40460466758171,65.61122227798798,59.91867311144787,70.10436991888187,,
-5.0,74.91901709836095,66.05087390716051,60.397364991182734,69.58217249998874,,
-4.0,74.4368536635376,66.49394722633441,60.87946688550947,69.06322650399652,,
-3.0,73.9581209397349,66.94044574807424,61.3649705328232,68.54754869322974,,
-2.0,73.48282463805249,67.39037200981869,61.85386674839024,68.0351551679988,,
-1.0,73.01096965338287,67.84372751293243,62.346145385989935,67.52606140332341,,
0.0,72.37057648665504,68.19049575482734,62.903938700786824,67.02045874696222,,
1.0,72.08299830526488,68.82814437402986,63.33540550337476,66.45041450935803,,
2.0,71.54971030223231,69.30635890163617,63.909539520543944,65.93673370975674,,
3.0,71.0916089643883,69.77327571555584,64.41527264416158,65.4411306417375,,
4.0,70.63697264612581,70.24360199678786,64.92431359549803,64.94890676071462,,
5.0,70.18582064848718,70.71731361277784,65.43663032504507,64.4600935914286,,
6.0,69.80627896267862,71.13780808676646,65.88408883765851,64.03130114856936,,
7.0,69.3623568473264,71.6180859330681,66.40269896311626,63.549543906270316,,
8.0,69.26548169987855,69.6409126633844,64.90857358216869,63.42643404587384,,
9.0,68.89581418454227,70.09262279139264,65.38237634703877,63.007150414028146,,
10.0,68.39400413765412,70.65970732622262,65.99489327115664,62.47923517990059,,
11.0,70.92243725613831,70.47669560458371,66.2492109267601,64.70516937268006,,
12.0,,64.47275356334411,62.971293969254404,,62.97129396925435,64.47275356334421
13.0,,65.01236913684119,63.54375181294253,,63.543751812942524,65.01236913684124
14.0,,65.55520416804279,64.11914716482181,,64.11914716482178,65.55520416804282
15.0,,66.1012581346233,64.69746740226216,,64.69746740226209,66.10125813462332
16.0,,66.65051603273676,65.27868960369273,,65.2786896036927,66.65051603273673
17.0,,67.20295857978029,65.86278791963704,,65.86278791963697,67.20295857978037
18.0,,67.75856461099623,66.4497352975747,,66.44973529757469,67.75856461099625
19.0,,68.31731182395033,67.03950402075392,,67.03950402075391,68.31731182395033
20.0,,68.87917706498085,67.63206591998954,,67.63206591998957,68.87917706498087
21.0,,69.44413646292202,68.2273924766011,,68.22739247660111,69.44413646292206
22.0,,70.01216550447685,68.82545488352989,,68.82545488352994,70.01216550447683
23.0,,70.5832390848292,69.4262240883866,,69.42622408838675,70.58323908482922
24.0,,71.15733154682485,70.02967082782756,,70.02967082782757,71.15733154682489
25.0,,71.73441671449714,70.63576565733597,,70.63576565733597,71.73441671449717
26.0,,72.3144679236228,71.24447897831138,,71.24447897831138,72.31446792362277
27.0,,72.89745805062662,71.85578106340688,,71.8557810634069,72.89745805062662
28.0,,73.48335954050835,72.469642080607,,72.46964208060713,73.48335954050842
29.0,,74.0721444341459,73.08603211631262,,73.08603211631272,74.07214443414594
30.0,,74.66378439515788,73.70492119758052,,73.70492119758055,74.66378439515788
31.0,,75.2582507364184,74.32627931359998,,74.32627931360004,75.25825073641838
32.0,,75.85551444626552,74.95007643645341,,74.95007643645356,75.85551444626546
33.0,,76.45554621441354,75.576282541188,,75.57628254118801,76.4555462144135
34.0,,77.05831645755947,76.2048676252107,,76.20486762521064,77.05831645755941
35.0,,77.66379534467058,76.8358017270127,,76.8358017270127,77.66379534467049
36.0,,78.27195282192528,77.4690549442276,,77.46905494422755,78.27195282192525
37.0,,78.88275863728416,78.10459745102203,,78.1045974510221,78.88275863728413
38.0,,79.49618236465876,78.74239951482033,,78.74239951482025,79.49618236465875
39.0,,80.1121614167892,79.38181524380539,,79.38181524380545,80.1121614167892
